order_item_id	meta_key	meta_value
7445	_fs_method	a:21:{s:22:"title_general_settings";s:0:"";s:12:"method_title";s:7:"Courier";s:18:"method_description";s:28:"By Road. No reverse pick up.";s:11:"tax_heading";s:0:"";s:10:"tax_status";s:4:"none";s:18:"prices_include_tax";s:2:"no";s:19:"title_free_shipping";s:0:"";s:20:"method_free_shipping";s:0:"";s:26:"method_free_shipping_label";s:4:"Free";s:32:"method_free_shipping_cart_notice";s:2:"no";s:22:"title_cost_calculation";s:0:"";s:25:"method_calculation_method";s:3:"sum";s:16:"cart_calculation";s:7:"package";s:22:"title_advanced_options";s:0:"";s:17:"method_visibility";s:2:"no";s:17:"method_debug_mode";s:2:"no";s:15:"id_for_shipping";s:27:"flexible_shipping_single:15";s:5:"title";s:7:"Courier";s:39:"method_free_shipping_requires_upselling";s:12:"order_amount";s:32:"method_free_shipping_notice_text";s:0:"";s:33:"method_free_shipping_progress_bar";s:2:"no";}
7445	cost	80
7445	description	By Road. No reverse pick up.
7445	instance_id	15
7445	Items	20-100x For Braun Probe Cover Replacement Len Ear Thermometer Filter Cap &times; 1
7445	method_id	flexible_shipping_single
7445	taxes	a:1:{s:5:"total";a:0:{}}
7445	total_tax	0
7446	_line_subtotal	1974
7446	_line_subtotal_tax	0
7446	_line_tax	0
7446	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
7446	_line_total	1974
7446	_product_id	698120
7446	_qty	1
7446	_tax_class	
7446	_variation_id	0
7447	_fee_amount	195
7447	_line_tax	0
7447	_line_tax_data	a:1:{s:5:"total";a:0:{}}
7447	_line_total	195
7447	_tax_class	0
7447	_tax_status	taxable
7448	_fee_amount	-1773
7448	_line_tax	0
7448	_line_tax_data	a:1:{s:5:"total";a:0:{}}
7448	_line_total	-1773
7448	_tax_class	0
7448	_tax_status	taxable
7449	_default	no
7449	_fs_integration	no
7449	_fs_method	a:21:{s:22:"title_general_settings";s:0:"";s:12:"method_title";s:21:"Bluedart/DTDC Express";s:18:"method_description";s:24:"By air. Reverse pick up.";s:11:"tax_heading";s:0:"";s:10:"tax_status";s:7:"taxable";s:18:"prices_include_tax";s:2:"no";s:19:"title_free_shipping";s:0:"";s:20:"method_free_shipping";s:0:"";s:26:"method_free_shipping_label";s:4:"Free";s:32:"method_free_shipping_cart_notice";s:2:"no";s:22:"title_cost_calculation";s:0:"";s:25:"method_calculation_method";s:3:"sum";s:16:"cart_calculation";s:7:"package";s:22:"title_advanced_options";s:0:"";s:17:"method_visibility";s:2:"no";s:17:"method_debug_mode";s:2:"no";s:15:"id_for_shipping";s:27:"flexible_shipping_single:20";s:5:"title";s:21:"Bluedart/DTDC Express";s:39:"method_free_shipping_requires_upselling";s:12:"order_amount";s:32:"method_free_shipping_notice_text";s:0:"";s:33:"method_free_shipping_progress_bar";s:2:"no";}
7449	cost	390
7449	description	By air. Reverse pick up.
7449	instance_id	20
7449	Items	NE5532 Pre Stage Board Low Pass Filter Board Signal to Noise Ratio &times; 1
7449	method_id	flexible_shipping_single
7449	taxes	a:1:{s:5:"total";a:0:{}}
7449	total_tax	0
7450	_line_subtotal	859.78
7450	_line_subtotal_tax	0
7450	_line_tax	0
7450	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
7450	_line_total	859.78
7450	_product_id	476995
7450	_qty	1
7450	_tax_class	
7450	_variation_id	0
7451	_default	no
7451	_fs_integration	no
7451	_fs_method	a:21:{s:22:"title_general_settings";s:0:"";s:12:"method_title";s:10:"Speed post";s:18:"method_description";s:27:"By air. No reverse pick up.";s:11:"tax_heading";s:0:"";s:10:"tax_status";s:4:"none";s:18:"prices_include_tax";s:2:"no";s:19:"title_free_shipping";s:0:"";s:20:"method_free_shipping";s:0:"";s:26:"method_free_shipping_label";s:4:"Free";s:32:"method_free_shipping_cart_notice";s:2:"no";s:22:"title_cost_calculation";s:0:"";s:25:"method_calculation_method";s:3:"sum";s:16:"cart_calculation";s:7:"package";s:22:"title_advanced_options";s:0:"";s:17:"method_visibility";s:2:"no";s:17:"method_debug_mode";s:2:"no";s:15:"id_for_shipping";s:27:"flexible_shipping_single:14";s:5:"title";s:10:"Speed post";s:39:"method_free_shipping_requires_upselling";s:12:"order_amount";s:32:"method_free_shipping_notice_text";s:0:"";s:33:"method_free_shipping_progress_bar";s:2:"no";}
7451	cost	120
7451	description	By air. No reverse pick up.
7451	instance_id	14
7451	Items	Minoxi Roll-on Hair Treatment Hair Growth Serum Nourishing Hair Scalp &times; 1
7451	method_id	flexible_shipping_single
7451	taxes	a:1:{s:5:"total";a:0:{}}
7451	total_tax	0
7452	_line_subtotal	1850
7452	_line_subtotal_tax	0
7452	_line_tax	0
7452	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
7452	_line_total	1850
7452	_product_id	756340
7452	_qty	1
7452	_tax_class	
7452	_variation_id	0
7453	_fee_amount	195
7453	_line_tax	0
7453	_line_tax_data	a:1:{s:5:"total";a:0:{}}
7453	_line_total	195
7453	_tax_class	0
7453	_tax_status	taxable
7454	_fee_amount	-1447.5
7454	_line_tax	0
7454	_line_tax_data	a:1:{s:5:"total";a:0:{}}
7454	_line_total	-1447.5
7454	_tax_class	0
7454	_tax_status	taxable
7455	_default	no
7455	_fs_integration	no
7455	_fs_method	a:21:{s:22:"title_general_settings";s:0:"";s:12:"method_title";s:7:"Courier";s:18:"method_description";s:28:"By Road. No reverse pick up.";s:11:"tax_heading";s:0:"";s:10:"tax_status";s:4:"none";s:18:"prices_include_tax";s:2:"no";s:19:"title_free_shipping";s:0:"";s:20:"method_free_shipping";s:0:"";s:26:"method_free_shipping_label";s:4:"Free";s:32:"method_free_shipping_cart_notice";s:2:"no";s:22:"title_cost_calculation";s:0:"";s:25:"method_calculation_method";s:3:"sum";s:16:"cart_calculation";s:7:"package";s:22:"title_advanced_options";s:0:"";s:17:"method_visibility";s:2:"no";s:17:"method_debug_mode";s:2:"no";s:15:"id_for_shipping";s:27:"flexible_shipping_single:15";s:5:"title";s:7:"Courier";s:39:"method_free_shipping_requires_upselling";s:12:"order_amount";s:32:"method_free_shipping_notice_text";s:0:"";s:33:"method_free_shipping_progress_bar";s:2:"no";}
7455	cost	80
7455	description	By Road. No reverse pick up.
7455	instance_id	15
7455	Items	Natural Hair Growth Oil -Veganic Organic Natural Hair Growth &times; 1
7455	method_id	flexible_shipping_single
7455	taxes	a:1:{s:5:"total";a:0:{}}
7455	total_tax	0
7456	_line_subtotal	1815
7456	_line_subtotal_tax	0
7456	_line_tax	0
7456	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
7456	_line_total	1815
7456	_product_id	456244
7456	_qty	1
7456	_tax_class	
7456	_variation_id	0
7457	_default	no
7457	_fs_integration	no
7457	_fs_method	a:21:{s:22:"title_general_settings";s:0:"";s:12:"method_title";s:7:"Courier";s:18:"method_description";s:28:"By Road. No reverse pick up.";s:11:"tax_heading";s:0:"";s:10:"tax_status";s:4:"none";s:18:"prices_include_tax";s:2:"no";s:19:"title_free_shipping";s:0:"";s:20:"method_free_shipping";s:0:"";s:26:"method_free_shipping_label";s:4:"Free";s:32:"method_free_shipping_cart_notice";s:2:"no";s:22:"title_cost_calculation";s:0:"";s:25:"method_calculation_method";s:3:"sum";s:16:"cart_calculation";s:7:"package";s:22:"title_advanced_options";s:0:"";s:17:"method_visibility";s:2:"no";s:17:"method_debug_mode";s:2:"no";s:15:"id_for_shipping";s:27:"flexible_shipping_single:15";s:5:"title";s:7:"Courier";s:39:"method_free_shipping_requires_upselling";s:12:"order_amount";s:32:"method_free_shipping_notice_text";s:0:"";s:33:"method_free_shipping_progress_bar";s:2:"no";}
7457	cost	80
7457	description	By Road. No reverse pick up.
7457	instance_id	15
7457	Items	For DJI FPV Remote Controller Control Sticks Joystick Thumb Rocker Accessories &times; 1
7457	method_id	flexible_shipping_single
7457	taxes	a:1:{s:5:"total";a:0:{}}
7457	total_tax	0
7458	_line_subtotal	898
7458	_line_subtotal_tax	0
7458	_line_tax	0
7458	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
7458	_line_total	898
7458	_product_id	762721
7458	_qty	1
7458	_tax_class	
7458	_variation_id	0
7459	_default	no
7459	_fs_integration	no
7459	_fs_method	a:21:{s:22:"title_general_settings";s:0:"";s:12:"method_title";s:7:"Courier";s:18:"method_description";s:28:"By Road. No reverse pick up.";s:11:"tax_heading";s:0:"";s:10:"tax_status";s:4:"none";s:18:"prices_include_tax";s:2:"no";s:19:"title_free_shipping";s:0:"";s:20:"method_free_shipping";s:0:"";s:26:"method_free_shipping_label";s:4:"Free";s:32:"method_free_shipping_cart_notice";s:2:"no";s:22:"title_cost_calculation";s:0:"";s:25:"method_calculation_method";s:3:"sum";s:16:"cart_calculation";s:7:"package";s:22:"title_advanced_options";s:0:"";s:17:"method_visibility";s:2:"no";s:17:"method_debug_mode";s:2:"no";s:15:"id_for_shipping";s:27:"flexible_shipping_single:15";s:5:"title";s:7:"Courier";s:39:"method_free_shipping_requires_upselling";s:12:"order_amount";s:32:"method_free_shipping_notice_text";s:0:"";s:33:"method_free_shipping_progress_bar";s:2:"no";}
7459	cost	80
7459	description	By Road. No reverse pick up.
7459	instance_id	15
7459	Items	3 Days Dark Skin Permanent Bleaching Cream Whitening Brightening Lightening USA✅ &times; 1
7459	method_id	flexible_shipping_single
7459	taxes	a:1:{s:5:"total";a:0:{}}
7459	total_tax	0
7460	_line_subtotal	1198
7460	_line_subtotal_tax	0
7460	_line_tax	0
7460	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
7460	_line_total	1198
7460	_product_id	761721
7460	_qty	1
7460	_tax_class	
7460	_variation_id	0
7461	_default	no
7461	_fs_integration	no
7461	_fs_method	a:21:{s:22:"title_general_settings";s:0:"";s:12:"method_title";s:10:"Speed post";s:18:"method_description";s:27:"By air. No reverse pick up.";s:11:"tax_heading";s:0:"";s:10:"tax_status";s:4:"none";s:18:"prices_include_tax";s:2:"no";s:19:"title_free_shipping";s:0:"";s:20:"method_free_shipping";s:0:"";s:26:"method_free_shipping_label";s:4:"Free";s:32:"method_free_shipping_cart_notice";s:2:"no";s:22:"title_cost_calculation";s:0:"";s:25:"method_calculation_method";s:3:"sum";s:16:"cart_calculation";s:7:"package";s:22:"title_advanced_options";s:0:"";s:17:"method_visibility";s:2:"no";s:17:"method_debug_mode";s:2:"no";s:15:"id_for_shipping";s:27:"flexible_shipping_single:14";s:5:"title";s:10:"Speed post";s:39:"method_free_shipping_requires_upselling";s:12:"order_amount";s:32:"method_free_shipping_notice_text";s:0:"";s:33:"method_free_shipping_progress_bar";s:2:"no";}
7461	cost	120
7461	description	By air. No reverse pick up.
7461	instance_id	14
7461	Items	1x Spartan Gray Hair Reverse Bar, Mane Gray Reverse Bar, Hair Darken Bar Soap &times; 1
7461	method_id	flexible_shipping_single
7461	taxes	a:1:{s:5:"total";a:0:{}}
7461	total_tax	0
7462	_line_subtotal	1198
7462	_line_subtotal_tax	0
7462	_line_tax	0
7462	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
7462	_line_total	1198
7462	_product_id	761721
7462	_qty	1
7462	_tax_class	
7462	_variation_id	0
7463	_default	no
7463	_fs_integration	no
7463	_fs_method	a:21:{s:22:"title_general_settings";s:0:"";s:12:"method_title";s:10:"Speed post";s:18:"method_description";s:27:"By air. No reverse pick up.";s:11:"tax_heading";s:0:"";s:10:"tax_status";s:4:"none";s:18:"prices_include_tax";s:2:"no";s:19:"title_free_shipping";s:0:"";s:20:"method_free_shipping";s:0:"";s:26:"method_free_shipping_label";s:4:"Free";s:32:"method_free_shipping_cart_notice";s:2:"no";s:22:"title_cost_calculation";s:0:"";s:25:"method_calculation_method";s:3:"sum";s:16:"cart_calculation";s:7:"package";s:22:"title_advanced_options";s:0:"";s:17:"method_visibility";s:2:"no";s:17:"method_debug_mode";s:2:"no";s:15:"id_for_shipping";s:27:"flexible_shipping_single:14";s:5:"title";s:10:"Speed post";s:39:"method_free_shipping_requires_upselling";s:12:"order_amount";s:32:"method_free_shipping_notice_text";s:0:"";s:33:"method_free_shipping_progress_bar";s:2:"no";}
7463	cost	120
7463	description	By air. No reverse pick up.
7463	instance_id	14
7463	Items	1x Spartan Gray Hair Reverse Bar, Mane Gray Reverse Bar, Hair Darken Bar Soap &times; 1
7463	method_id	flexible_shipping_single
7463	taxes	a:1:{s:5:"total";a:0:{}}
7463	total_tax	0
7464	_line_subtotal	614.25
7464	_line_subtotal_tax	0
7464	_line_tax	0
7464	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
7464	_line_total	614.25
7464	_product_id	92938
7464	_qty	1
7464	_tax_class	
7464	_variation_id	0
7465	_default	no
7465	_fs_integration	no
7465	_fs_method	a:21:{s:22:"title_general_settings";s:0:"";s:12:"method_title";s:10:"Speed post";s:18:"method_description";s:27:"By air. No reverse pick up.";s:11:"tax_heading";s:0:"";s:10:"tax_status";s:4:"none";s:18:"prices_include_tax";s:2:"no";s:19:"title_free_shipping";s:0:"";s:20:"method_free_shipping";s:0:"";s:26:"method_free_shipping_label";s:4:"Free";s:32:"method_free_shipping_cart_notice";s:2:"no";s:22:"title_cost_calculation";s:0:"";s:25:"method_calculation_method";s:3:"sum";s:16:"cart_calculation";s:7:"package";s:22:"title_advanced_options";s:0:"";s:17:"method_visibility";s:2:"no";s:17:"method_debug_mode";s:2:"no";s:15:"id_for_shipping";s:27:"flexible_shipping_single:14";s:5:"title";s:10:"Speed post";s:39:"method_free_shipping_requires_upselling";s:12:"order_amount";s:32:"method_free_shipping_notice_text";s:0:"";s:33:"method_free_shipping_progress_bar";s:2:"no";}
7465	cost	120
7465	description	By air. No reverse pick up.
7465	instance_id	14
7465	Items	Responsive Electrical Tester Pen 70-250v Self Check Function Electric Pen Tool &times; 1
7465	method_id	flexible_shipping_single
7465	taxes	a:1:{s:5:"total";a:0:{}}
7465	total_tax	0
7466	_line_subtotal	1118
7466	_line_subtotal_tax	0
7466	_line_tax	0
7466	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
7466	_line_total	1118
7466	_product_id	750073
7466	_qty	1
7466	_tax_class	
7466	_variation_id	0
7467	_default	no
7467	_fs_integration	no
7467	_fs_method	a:21:{s:22:"title_general_settings";s:0:"";s:12:"method_title";s:10:"Speed post";s:18:"method_description";s:27:"By air. No reverse pick up.";s:11:"tax_heading";s:0:"";s:10:"tax_status";s:4:"none";s:18:"prices_include_tax";s:2:"no";s:19:"title_free_shipping";s:0:"";s:20:"method_free_shipping";s:0:"";s:26:"method_free_shipping_label";s:4:"Free";s:32:"method_free_shipping_cart_notice";s:2:"no";s:22:"title_cost_calculation";s:0:"";s:25:"method_calculation_method";s:3:"sum";s:16:"cart_calculation";s:7:"package";s:22:"title_advanced_options";s:0:"";s:17:"method_visibility";s:2:"no";s:17:"method_debug_mode";s:2:"no";s:15:"id_for_shipping";s:27:"flexible_shipping_single:14";s:5:"title";s:10:"Speed post";s:39:"method_free_shipping_requires_upselling";s:12:"order_amount";s:32:"method_free_shipping_notice_text";s:0:"";s:33:"method_free_shipping_progress_bar";s:2:"no";}
7467	cost	120
7467	description	By air. No reverse pick up.
7467	instance_id	14
7467	Items	Botox Stock Solution Face Anti Aging Serum Firming Lifting Skin Remove Wrinkles &times; 1
7467	method_id	flexible_shipping_single
7467	taxes	a:1:{s:5:"total";a:0:{}}
7467	total_tax	0
7468	_line_subtotal	859.78
7468	_line_subtotal_tax	0
7468	_line_tax	0
7468	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
7468	_line_total	859.78
7468	_product_id	476995
7468	_qty	1
7468	_tax_class	
7468	_variation_id	0
7469	_fee_amount	195
7469	_line_tax	0
7469	_line_tax_data	a:1:{s:5:"total";a:0:{}}
7469	_line_total	195
7469	_tax_class	0
7469	_tax_status	taxable
7470	_fee_amount	-735
7470	_line_tax	0
7470	_line_tax_data	a:1:{s:5:"total";a:0:{}}
7470	_line_total	-735
7470	_tax_class	0
7470	_tax_status	taxable
7471	_default	no
7471	_fs_integration	no
7471	_fs_method	a:21:{s:22:"title_general_settings";s:0:"";s:12:"method_title";s:10:"Speed post";s:18:"method_description";s:27:"By air. No reverse pick up.";s:11:"tax_heading";s:0:"";s:10:"tax_status";s:4:"none";s:18:"prices_include_tax";s:2:"no";s:19:"title_free_shipping";s:0:"";s:20:"method_free_shipping";s:0:"";s:26:"method_free_shipping_label";s:4:"Free";s:32:"method_free_shipping_cart_notice";s:2:"no";s:22:"title_cost_calculation";s:0:"";s:25:"method_calculation_method";s:3:"sum";s:16:"cart_calculation";s:7:"package";s:22:"title_advanced_options";s:0:"";s:17:"method_visibility";s:2:"no";s:17:"method_debug_mode";s:2:"no";s:15:"id_for_shipping";s:27:"flexible_shipping_single:14";s:5:"title";s:10:"Speed post";s:39:"method_free_shipping_requires_upselling";s:12:"order_amount";s:32:"method_free_shipping_notice_text";s:0:"";s:33:"method_free_shipping_progress_bar";s:2:"no";}
7471	cost	120
7471	description	By air. No reverse pick up.
7471	instance_id	14
7471	Items	Minoxi Roll-on Hair Treatment Hair Growth Serum Nourishing Hair Scalp &times; 1
7471	method_id	flexible_shipping_single
7471	taxes	a:1:{s:5:"total";a:0:{}}
7471	total_tax	0
7472	_alg_wc_cog_item_cost	
7472	_line_subtotal	960
7472	_line_subtotal_tax	0
7472	_line_tax	0
7472	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
7472	_line_total	960
7472	_product_id	750721
7472	_qty	1
7472	_tax_class	
7472	_variation_id	0
7473	_fee_amount	195
7473	_line_tax	0
7473	_line_tax_data	a:1:{s:5:"total";a:0:{}}
7473	_line_total	195
7473	_tax_class	0
7473	_tax_status	taxable
7474	_fee_amount	-810
7474	_line_tax	0
7474	_line_tax_data	a:1:{s:5:"total";a:0:{}}
7474	_line_total	-810
7474	_tax_class	0
7474	_tax_status	taxable
7475	_default	no
7475	_fs_integration	no
7475	_fs_method	a:21:{s:22:"title_general_settings";s:0:"";s:12:"method_title";s:10:"Speed post";s:18:"method_description";s:27:"By air. No reverse pick up.";s:11:"tax_heading";s:0:"";s:10:"tax_status";s:4:"none";s:18:"prices_include_tax";s:2:"no";s:19:"title_free_shipping";s:0:"";s:20:"method_free_shipping";s:0:"";s:26:"method_free_shipping_label";s:4:"Free";s:32:"method_free_shipping_cart_notice";s:2:"no";s:22:"title_cost_calculation";s:0:"";s:25:"method_calculation_method";s:3:"sum";s:16:"cart_calculation";s:7:"package";s:22:"title_advanced_options";s:0:"";s:17:"method_visibility";s:2:"no";s:17:"method_debug_mode";s:2:"no";s:15:"id_for_shipping";s:27:"flexible_shipping_single:14";s:5:"title";s:10:"Speed post";s:39:"method_free_shipping_requires_upselling";s:12:"order_amount";s:32:"method_free_shipping_notice_text";s:0:"";s:33:"method_free_shipping_progress_bar";s:2:"no";}
7475	cost	120
7475	description	By air. No reverse pick up.
7475	instance_id	14
7475	Items	5 Seconds Wrinkle Remove Instant Face Cream Skin Tightening Anti-Aging Serum &times; 1
7475	method_id	flexible_shipping_single
7475	taxes	a:1:{s:5:"total";a:0:{}}
7475	total_tax	0
7476	_line_subtotal	695
7476	_line_subtotal_tax	0
7476	_line_tax	0
7476	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
7476	_line_total	695
7476	_product_id	383895
7476	_qty	1
7476	_tax_class	
7476	_variation_id	774044
7476	quantity	1 Piece
7477	_default	no
7477	_fs_integration	no
7477	_fs_method	a:21:{s:22:"title_general_settings";s:0:"";s:12:"method_title";s:21:"Bluedart/DTDC Express";s:18:"method_description";s:24:"By air. Reverse pick up.";s:11:"tax_heading";s:0:"";s:10:"tax_status";s:7:"taxable";s:18:"prices_include_tax";s:2:"no";s:19:"title_free_shipping";s:0:"";s:20:"method_free_shipping";s:0:"";s:26:"method_free_shipping_label";s:4:"Free";s:32:"method_free_shipping_cart_notice";s:2:"no";s:22:"title_cost_calculation";s:0:"";s:25:"method_calculation_method";s:3:"sum";s:16:"cart_calculation";s:7:"package";s:22:"title_advanced_options";s:0:"";s:17:"method_visibility";s:2:"no";s:17:"method_debug_mode";s:2:"no";s:15:"id_for_shipping";s:27:"flexible_shipping_single:20";s:5:"title";s:21:"Bluedart/DTDC Express";s:39:"method_free_shipping_requires_upselling";s:12:"order_amount";s:32:"method_free_shipping_notice_text";s:0:"";s:33:"method_free_shipping_progress_bar";s:2:"no";}
7477	cost	390
7477	description	By air. Reverse pick up.
7477	instance_id	20
7477	Items	Men's Grey Coverage Bar Shampoo Hair Darkening Black Soap for Grey Hair A++ - 1 Piece &times; 1
